PID,Sale_Price
906380170,201229.074908956
902204080,94029.8438148059
535478110,114205.383540072
908152270,146276.535027934
903458060,121404.148734978
907285100,237015.509507968
535377090,124271.183986815
527354200,182716.589609685
911128020,96451.9328233875
533242030,233847.171706012
907135080,162593.423539487
902104020,141424.270524152
907414070,188440.70479618
528228450,190799.484868127
905425125,211313.765705903
534225110,139919.16528287
903427090,147741.471649093
902109080,120638.376747799
531452020,124631.161122383
534451020,86432.4412233057
531375120,152471.984386565
531451280,196241.051338024
907192030,185816.968497569
526350040,116414.17381382
534202030,140265.11702327
528172150,294497.526645436
908275240,111455.993152002
908151040,150896.547736787
528458130,326207.022151662
532378200,134101.953663794
535303030,173743.598903443
533208040,198527.423532651
905201110,183270.125979325
527126030,253590.13566655
907412080,187436.052213349
528142010,304873.17772883
916403020,196685.699447378
528120060,385923.326020523
904351280,118426.881238735
533244030,252365.831422299
924100070,171200.541051715
906392100,227187.117014448
905200350,151454.233656108
535125010,246959.059826055
907180120,206793.367553817
534251320,155388.376033412
527252050,311053.667675983
905451330,170286.152868085
527356020,303212.11353671
909131170,143553.3600518
528218030,189082.667378964
903454060,75564.1479070403
907252020,235254.280152781
923202060,131927.076088182
528435040,325398.28146672
905201080,159206.770667386
905300080,141220.770521587
905229040,152483.217497658
907254050,207768.174395078
903426160,154538.655965574
923228290,81413.1186172935
535402070,138203.25613124
909101080,92677.6964198949
535175030,152683.485092093
531475220,150420.349023421
903454010,130516.757001778
528228360,200632.265171442
534427010,149513.813562877
905476225,123207.487823904
907202050,162028.467223693
903227090,120648.287702405
907290230,148613.14049102
531375070,135917.230038439
534427140,153935.316561611
531452100,158531.570886025
528186100,330529.62413407
914476050,147284.166968269
535382130,156748.506342756
906226080,130304.862363313
902207120,84557.9299838907
531376050,184968.474596925
907295100,194977.686503293
903476090,99645.4028749872
531375060,136721.472254041
535453150,149672.640698036
528106050,458613.13974967
535454060,81504.8612659034
528106070,328818.806145391
923229010,158109.16773123
908102050,104984.570593196
535425040,207592.830958451
533221030,172331.896811552
528427020,230694.165590009
535352080,111501.958940191
907203060,132031.41591453
903201080,175690.116775336
908188130,132843.774112805
907420080,201853.221931214
908186070,141833.963537835
531382090,179089.538915139
527353080,182862.311190108
533350050,317386.89953546
528218130,217429.914500425
534403100,156920.076074773
905402070,111891.953310001
533253050,167135.054858474
907230240,136292.464389891
527403040,156011.126153813
909252110,172175.689443871
907290090,198125.335976684
923202025,199251.82633334
534403360,150155.056906388
527454120,135536.494389057
907250020,226541.324590534
907414060,189222.102501721
909250200,145539.66354804
923251160,105329.819591027
527182190,206267.038187129
528363130,329825.650046913
535452140,115278.258853229
527216050,439681.173253505
904100140,216764.142455244
916125360,165049.138464379
528250010,181407.404895318
534276070,144439.973100167
