PID,Sale_Price
906380170,204803.877083235
902204080,90696.9270057161
535478110,114070.983151396
908152270,152996.979693409
903458060,116897.806738582
907285100,239724.797524385
535377090,122395.278488939
527354200,179853.957326322
911128020,99962.5591161528
533242030,229149.194758021
907135080,167314.179593274
902104020,140825.94674679
907414070,186501.408031463
528228450,189315.566313043
905425125,207151.507152986
534225110,147404.179153763
903427090,149902.469155897
902109080,116039.126335236
531452020,127157.641272007
534451020,85195.9198317503
531375120,154337.382685631
531451280,203814.258725334
907192030,187938.398684792
526350040,122141.97125973
534202030,145183.968075804
528172150,287122.746568945
908275240,109087.918394822
908151040,150605.182588851
528458130,320139.703754051
532378200,136655.960026997
535303030,170048.200595867
533208040,194769.301203276
905201110,175312.3939714
527126030,236584.329978012
907412080,187725.154886998
528142010,296433.319575323
916403020,193226.411665625
528120060,373859.766248975
904351280,117918.361686011
533244030,245750.847209691
924100070,166406.708186093
906392100,224418.866709441
905200350,152528.691641096
535125010,244659.058977765
907180120,207052.600498302
534251320,156928.616751011
527252050,301133.107565245
905451330,169806.506166545
527356020,284156.044528848
909131170,140186.546434502
528218030,198611.618271378
903454060,78488.3909491023
907252020,231860.059818641
923202060,130285.071550444
528435040,332920.774740407
905201080,165281.814691926
905300080,141965.293789509
905229040,160955.705562374
907254050,211862.472074052
903426160,156997.580342001
923228290,82619.2534437736
535402070,148495.96740867
909101080,92270.0531832295
535175030,155396.874827356
531475220,144832.668555123
903454010,130041.964088926
528228360,194444.986551283
534427010,148202.357703985
905476225,131075.349966322
907202050,156044.400382589
903227090,122946.321793132
907290230,155345.129375198
531375070,138345.040754206
534427140,150319.825131283
531452100,160896.647341203
528186100,316736.093856851
914476050,143586.56055505
535382130,165400.618127085
906226080,141541.851830353
902207120,77312.87538259
531376050,186496.873379862
907295100,188688.367286373
903476090,106627.43525371
531375060,136744.029625148
535453150,150572.624867648
528106050,435250.723724096
535454060,77740.5521080713
528106070,328602.318369385
923229010,160079.437823954
908102050,107748.641753272
535425040,199992.368354386
533221030,176588.646669364
528427020,232664.717148261
535352080,113808.333338414
907203060,127414.218221529
903201080,169113.33929126
908188130,138332.933336779
907420080,202291.385191631
908186070,143897.800851816
531382090,185202.246051412
527353080,171313.235266695
533350050,289411.356009285
528218130,222202.299546047
534403100,158666.615072458
905402070,111455.930604222
533253050,176852.538385257
907230240,142875.531262772
527403040,150402.326668024
909252110,170486.704285958
907290090,201127.503392289
923202025,189720.05217452
534403360,140862.990894235
527454120,132201.45467127
907250020,229076.947600543
907414060,191673.79683205
909250200,145189.100602257
923251160,108620.577224361
527182190,194016.071272744
528363130,318859.287199415
535452140,113299.869120307
527216050,427925.672045873
904100140,205868.337316789
916125360,156234.612601812
528250010,181079.800527849
534276070,141522.914755697
527357110,136145.707994341
528441090,409476.975506915
531380080,226423.820932745
904101170,117439.044278206
527404150,113579.296345118
903231220,92998.1106287186
527161010,177762.167167003
528385050,258560.492345925
907181090,200106.221888942
532376160,131052.105320845
903236130,157436.483359839
534425310,151801.425497368
905450020,143315.075526158
535450210,128417.300832845
533206070,228122.667183132
533223110,154805.070235289
903232090,152939.532470362
902427040,104964.933171592
534151090,192185.364351516
527359030,150917.520316891
906225180,206012.146299459
527107010,181216.834586451
905200220,125673.526988239
906340130,331183.555548599
903233050,128784.486437022
907253060,229800.199583388
532378220,130816.196556186
909428170,228837.434905747
907275030,209324.775866778
905452140,139489.68271002
905378040,132804.294020947
905200260,148045.583844235
528186030,271058.605487017
533242080,191876.017424175
907412070,209707.940685975
535300120,164244.435291423
528240020,197107.995421218
908127120,113125.463578914
902106120,81515.6987279999
907270040,239936.406405684
528275160,255484.608531961
907420110,174588.565535168
902111010,96771.5995289769
528240080,226165.799049217
535401140,146474.204008704
528228290,193760.922895932
527454130,145260.698387042
527455080,158348.114636918
528427040,188257.22146453
916460070,181618.107854427
908275220,119984.207860142
533352150,149419.797106385
528458180,231074.03576966
902305080,128128.916366125
907200250,152764.548246377
907135180,126677.796921128
907200110,130736.277318234
903454020,75947.7693030614
905108090,162667.213852608
907202010,157101.190819822
907262050,228085.574831905
911370490,309572.45368725
527365030,237016.851548091
527110080,173193.919397509
534431030,133795.348134559
531452010,127085.629426548
528439010,228022.895583348
527212050,331760.114074834
904100100,184739.931206898
914467040,237007.721936687
923276250,113736.339655323
535457040,125780.922271419
527356060,172811.294679206
535378020,105948.880290928
531451030,178398.184013752
907275090,229375.373299336
907192040,222921.409240554
528458150,306834.533806383
535301170,153737.326678758
535402330,192836.510082389
534403040,180727.573503064
535383070,144731.61094539
909254050,196080.899587684
908102160,134709.571308911
528106040,396970.326359409
535456100,115237.739833855
528110100,372834.602746851
906202040,182258.99172523
905226050,142774.782008459
923225300,97131.0898718303
907285020,226619.542081111
906223040,228107.961339286
535327210,156073.501281395
528228405,199963.166227573
528480130,212109.92843961
902329090,146694.946869569
527404030,148946.363016153
908225310,94407.2492381138
534450090,53516.7402961128
923228180,81336.5483087171
907176010,190355.501844107
535180120,129628.684170801
527454050,144921.247267389
903456090,95871.6902109969
908226120,113537.175284103
903204010,130763.206697979
528429070,246220.535800369
902103120,131959.687278189
528142040,347650.74903623
527355280,194607.544840646
528118050,427989.736028591
535376090,122492.345717805
534275010,132217.288078415
535150300,229476.691950768
528221100,176806.759520748
531375050,145617.830575341
903235020,100036.491558313
909279040,108997.782900727
903400040,159870.358030416
527355150,291306.378702313
905202190,208227.179285015
916226030,199603.205198944
533213120,163768.909578963
911204090,87441.3317695601
903475040,121344.946242091
528138030,389942.378792143
527378140,160599.569760429
527302185,236323.613136203
528174070,202118.948677855
903229040,129905.805504671
528186010,309331.538189507
907265100,214557.741041732
916382120,288407.076605568
531451290,203036.81888934
528168040,294787.057372893
902202090,134181.629796145
535450160,86291.5881734328
527132090,213884.208087443
534250370,316703.709425017
906380070,312886.357476171
534201130,139489.872977244
916403200,222326.771696277
906226140,118177.709712442
923228150,92926.6407074613
906223060,209182.268189264
535350030,138759.389031026
528228325,194375.610865539
905103130,154220.478286379
906223140,234750.193249007
909179020,216106.690304618
534175010,138625.720902028
906223220,206746.236548036
909275230,186897.22801687
533128030,260976.213805914
907252190,241564.959453421
908186040,132197.962090034
532476080,237698.005410009
528290090,179200.587634958
528166120,396191.436504402
527451410,97077.3900992746
534475185,148426.141733581
533254050,201651.666883918
907202100,121756.455202526
906476030,219437.385813245
534152120,168316.793105784
908102290,106745.815825444
528221040,203394.679215214
533208020,230675.516318284
905377130,103430.192997092
527451400,94988.1270464568
902328040,145293.876304925
535301010,145255.694840254
905480180,128242.626734419
902201130,114825.389057894
923225150,111823.417254572
904351200,115414.155140483
909254010,149001.703535964
916382010,205939.685081658
923228230,92328.187956784
923426070,135582.738778992
902204060,123851.639566153
910203250,58372.6962440234
527105030,196022.556263587
906392130,189368.923968373
535155110,138131.601238387
531367050,216496.798979662
528108120,350822.581804042
905478030,140887.677206688
527357180,293232.639186626
916455050,207894.855374582
528221060,191422.96557
902134100,86917.7871509678
527105050,178399.413659431
528344040,307453.379518877
903454080,118278.246590378
531451110,126861.322955037
534226060,154426.580897049
903231050,105706.345917292
902107030,132445.455385128
527325240,177936.690427624
908102110,104018.999383485
909425060,164692.381864804
903453080,177780.756148026
527359080,189884.033083344
905102010,148873.387013976
906378170,231852.482474376
902125080,103672.018319534
534252090,199937.514314361
534177210,157885.63121323
907401080,213203.926591997
528458060,202220.53508383
528228345,220901.642253881
533213020,203555.355522305
528382020,302928.058241419
909281080,209764.082311622
902105060,127025.040466561
906380150,179492.656645548
914476020,129773.448057146
905105070,158275.816166997
534400120,180604.914957142
528344070,329113.005613646
527162090,171188.12437266
528120100,233322.556767388
527353020,181611.014786747
903452025,92249.4037478448
905351089,189873.834153578
905377050,94205.6206850216
911102180,78393.2973215507
532376070,129306.501697636
923277030,160050.268319417
903232060,99304.2220771635
528174030,196053.256970668
535426130,206880.225722898
908186060,129458.599146038
908188150,145640.816196032
909176150,121812.675505569
528290140,192410.421671157
527327050,191579.096783916
528363020,302231.943840825
905401060,209144.758294727
909275080,173203.604258753
905106170,122653.216049559
534125210,157127.890708024
528180070,287043.623746937
531451020,189505.941543825
902103100,118804.587252501
905475510,103742.699213545
534400060,175890.41142099
534475170,165478.410214835
902477130,41704.4048539602
903484020,132377.187144839
535450220,124612.541427648
528174040,215391.020504729
907410020,187456.470610006
528482010,246143.010765608
902402130,115804.453246158
528221010,187148.912989418
528142140,328772.876372952
526354020,186656.819115772
528235090,206761.766113917
533217060,171820.530814335
535402270,134250.291363732
527328020,156943.518203358
535178040,118827.483686029
902205020,88539.1226571656
527376090,150041.587028657
527425025,112504.26645977
535101150,144306.757790344
535178060,144885.237905208
527301320,258984.833979524
526302040,157024.397032514
903227080,127989.685442391
535151130,135003.75732033
535152010,132035.827450005
906392070,196728.813714649
528108150,281982.334014676
534128020,203094.280152918
916475110,208596.772273872
528354050,264500.513920307
923226290,84630.7628620216
905107320,151775.874201878
904100160,137473.74798699
534252070,102053.583153344
902106090,152399.914665311
902207080,122964.560458439
902327070,137889.162811837
902300260,126188.646105604
902108060,110157.501289229
527127100,311833.182488846
534201230,134602.640207712
902109160,108633.708724352
923228370,94577.2556807822
527163010,169294.080624487
905480030,110381.288079439
528120090,238635.934567475
533250130,255346.605465217
907420050,192207.006922803
908127050,122897.984819657
534176060,176567.354660099
906412050,345011.476315051
904351240,100090.074905399
906380160,186540.054831926
906204230,235273.405690421
907405020,212778.408237729
906204180,207626.580726408
923226250,91891.125861106
903453050,123521.172548168
916386180,211564.179325272
528110050,375652.405078113
907135170,147239.222835526
526303060,210794.235648668
905426200,145838.463297515
907227050,126785.533482715
533242090,284542.775436045
903228070,117700.117645701
534278170,151797.156528965
908128050,137169.786016858
528480100,198347.473580094
909253080,146955.129741706
908227010,91706.3485249978
902109120,126059.472656334
528174010,210915.752017788
909475230,271693.226540127
906230030,286397.817393435
905475500,81237.1919295641
