PID,Sale_Price
906380170,200860.069378112
902204080,89242.0913975667
535478110,115229.795673701
908152270,154483.824190423
903458060,118761.44085972
907285100,232841.087390243
535377090,135167.640529017
527354200,180592.847843091
911128020,110622.213612342
533242030,232438.152416433
907135080,148888.932391959
902104020,132164.079658244
907414070,188235.086836762
528228450,197007.459755431
905425125,190273.235904563
534225110,140130.893224359
903427090,141793.590231408
902109080,114906.853040193
531452020,130924.85839173
534451020,76040.5357326248
531375120,157720.81620779
531451280,212513.656149799
907192030,190674.096489473
526350040,122478.721961571
534202030,145812.641273858
528172150,279983.532613425
908275240,116459.376731005
908151040,152355.28754195
528458130,264733.102407707
532378200,135427.807402238
535303030,173056.36755171
533208040,187191.822759729
905201110,150208.135509086
527126030,229023.4291896
907412080,190232.009652127
528142010,278571.194855865
916403020,179568.603609596
528120060,372428.155929504
904351280,119151.807787654
533244030,229498.619427251
924100070,163939.079394111
906392100,228513.663514129
905200350,154776.570348578
535125010,213299.10521462
907180120,214908.799765666
534251320,160795.805251192
527252050,294379.176328717
905451330,150680.88978227
527356020,230603.275626156
909131170,126438.346016336
528218030,189607.029971567
903454060,79776.5293854
907252020,238876.882360925
923202060,152192.151758665
528435040,333431.913402008
905201080,153646.237335368
905300080,141678.30381066
905229040,147019.621016979
907254050,205510.545834787
903426160,136460.5479011
923228290,81110.5040768886
535402070,151643.823968103
909101080,103345.024593253
535175030,150552.219133664
531475220,150352.466514799
903454010,117758.091374906
528228360,209647.365319826
534427010,142467.642283573
905476225,138746.804203587
907202050,139786.819015214
903227090,124860.44246464
907290230,151602.403061396
531375070,152276.017498288
534427140,141106.544316353
531452100,166909.689866079
528186100,322968.538364485
914476050,141937.801709124
535382130,158353.979334001
906226080,148920.128636415
902207120,103188.438957812
531376050,187298.90824942
907295100,216481.867046533
903476090,120932.729105745
531375060,143791.693186385
535453150,139428.940402041
528106050,436289.425911208
535454060,96278.4581107462
528106070,309577.594705187
923229010,153534.71753933
908102050,120884.454788444
535425040,170975.399558448
533221030,180164.180854753
528427020,239925.756317803
535352080,118611.707506853
907203060,125794.306341072
903201080,151669.654599072
908188130,137855.235799727
907420080,189916.844298366
908186070,151452.4518858
531382090,185747.967847746
527353080,172887.048332858
533350050,270173.826760826
528218130,198886.038177932
534403100,157965.296551072
905402070,115352.39633686
533253050,165820.023262765
907230240,156571.881253717
527403040,140934.608476558
909252110,149393.374023106
907290090,213372.568718758
923202025,200312.891300449
534403360,144365.869515687
527454120,136310.659394278
907250020,246906.73519322
907414060,198926.06506917
909250200,130926.789111705
923251160,137907.575618962
527182190,196360.189764201
528363130,311357.23312429
535452140,107732.103724754
527216050,373132.513248381
904100140,176573.640934656
916125360,152401.626058001
528250010,180456.011627089
534276070,138446.75013061
527357110,139075.071774363
528441090,414031.797232469
531380080,222277.955642722
904101170,137016.008903486
527404150,119962.308599884
903231220,104371.012686417
527161010,187792.242080665
528385050,250801.752410706
907181090,197987.416094854
532376160,134368.737222336
903236130,155357.324363248
534425310,149583.761318328
905450020,152268.851299346
535450210,127274.029491253
533206070,216357.90563937
533223110,161695.515562999
903232090,141486.584747698
902427040,112644.996415145
534151090,202958.566690596
527359030,158117.352766489
906225180,199663.224785733
527107010,184681.415183622
905200220,133755.763832787
906340130,337971.544982257
903233050,121823.351639867
907253060,237762.013649644
532378220,130785.939576073
909428170,185938.473347506
907275030,224913.41839366
905452140,140469.605398599
905378040,163440.491784586
905200260,152677.693813332
528186030,295154.00245746
533242080,186075.692805521
907412070,211920.601738394
535300120,165253.6773008
528240020,193307.500124493
908127120,116072.272179626
902106120,91301.3965428261
907270040,269564.812895785
528275160,258473.382275423
907420110,179776.315421798
902111010,91768.6416441168
528240080,233948.974319315
535401140,159797.41467212
528228290,220413.060398115
527454130,145657.076120887
527455080,156295.866323005
528427040,203491.313658564
916460070,187674.916662099
908275220,121015.206719995
533352150,168643.674650178
528458180,229631.055680877
902305080,140594.15185027
907200250,146264.643051314
907135180,123063.702938027
907200110,130370.903080105
903454020,74283.4501541004
905108090,161238.710266084
907202010,149604.239514683
907262050,220865.510282285
911370490,284110.515992341
527365030,217297.409703948
527110080,177004.076993577
534431030,127351.003043314
531452010,137164.321721271
528439010,229918.837421765
527212050,308497.302253914
904100100,190016.243366243
914467040,242746.555324658
923276250,166259.328234652
535457040,128998.468593246
527356060,170123.874090984
535378020,105213.215044365
531451030,194657.746626109
907275090,231404.319828479
907192040,221329.062010089
528458150,300841.008005608
535301170,157696.833353566
535402330,172062.596603068
534403040,165135.880982915
535383070,120978.048796276
909254050,170146.754845254
908102160,139161.693801202
528106040,372385.582091994
535456100,112896.782606414
528110100,375186.214885729
906202040,182158.703709302
905226050,155300.909015375
923225300,94202.8845663267
907285020,219666.220094662
906223040,220533.850342063
535327210,152295.95493172
528228405,229078.710802226
528480130,207012.230635957
902329090,141550.315176033
527404030,140999.955788799
908225310,112648.617665141
534450090,62474.3986718492
923228180,87055.9045304597
907176010,200358.384802437
535180120,132961.046376258
527454050,144220.346871256
903456090,90745.1624910004
908226120,100923.131528355
