PID,Sale_Price
910251050,197843.171531519
903454090,88100.702039756
528253010,114179.07659152
527183060,148218.378275145
907135180,120294.830007485
906380110,234618.729509797
907192020,127783.557512181
902402150,185483.204554123
909276170,99837.589731145
906412010,229479.52379474
905452140,158272.066743659
531376030,141204.348990339
534277070,189159.180338614
910202060,193292.051492585
906226080,212579.959468711
903231090,145470.022525884
527359010,152365.623778422
923228370,112503.567147656
906402060,125106.151977649
903426010,84669.9507683285
905200350,158043.432220108
535353130,203114.980323599
907285040,186858.226671922
923252080,116389.248461463
909250160,141734.290383377
907135230,289154.377130537
907131120,112831.519123976
532476050,151965.750327436
905104110,321109.169640364
528104080,133515.694960821
528181070,174455.273832568
907285020,192763.49204069
534129370,171342.875416942
907401080,250424.889726031
528348030,188651.021086956
905475500,305033.871733143
903453080,190559.630053398
903232090,377668.248370258
531363080,118932.884080112
528174030,251457.246404483
534129380,168838.460545899
528431020,226044.35333754
532376040,153668.321011482
903201020,242750.437466968
905105170,205281.430341385
533210010,157219.581665665
902201130,307211.394114611
532378220,170521.455121966
902405120,293783.987578099
907414060,138623.267410797
528222020,190278.795282559
923203190,76134.0205702974
903233080,239487.607454884
531450120,136347.111944297
907181090,322695.135952573
528166150,153516.254054031
905480160,141547.777097619
534475170,156039.216298812
914478045,207332.404548915
531371070,150165.090272314
527165170,82636.0632348047
905202230,142545.256939811
909425180,92464.9210525293
528315110,158367.147779129
907192130,153305.830222073
526355190,129059.796101617
909176080,201283.833408525
535353180,142551.815127379
535300040,124503.179319384
905200160,161027.728420272
528458060,121279.777554259
907254050,151108.316165735
527163040,141367.301104797
531452260,153931.390345559
528222040,160014.559850015
923225360,320641.427094275
535457040,145787.607221537
904100170,155464.553501581
528218060,133720.186967387
908188150,88760.2598191721
534252110,185731.701674742
909281030,198654.016969269
527354050,103206.434918842
909275020,138969.724435272
907414070,146253.11266766
924151040,460817.711437763
903452025,84115.6124670418
528280130,322859.083437583
528181030,160743.507847705
533221030,109003.126020539
533208070,203881.871635385
902207120,176816.993396138
533205110,232248.087830952
533212110,113581.339946278
923276250,130341.903523283
527183030,173353.800226625
906402200,140508.296358137
527106140,201400.505354014
535383070,146031.451380516
528174040,181768.337756007
903481130,180153.16068637
528106010,310946.542359907
533223100,214212.872048918
528188090,160041.110319486
526353030,112451.136366785
911103060,169292.275730337
533251120,138924.550700243
533254100,154637.222492068
909426090,168017.035851498
904352190,200791.900470846
910226040,195704.927218023
908130020,154092.752230757
528458130,134715.485355263
907251100,229259.061726306
528429050,190575.131504567
531450030,140782.519748024
535152070,105773.160108373
535402010,208430.765259666
533212020,333254.774556109
528102100,114533.955421557
532376070,419540.479720198
902305090,207648.026886534
909425085,161527.054467697
534177180,179323.617108468
526351100,140939.725943381
528150090,138408.490149775
528348010,436349.676617239
903430060,236775.415907097
534402060,116107.772792815
533206060,110355.233822232
907285010,93682.2005568837
907265100,176647.218988427
535327230,250959.015502263
535103050,199189.276926674
528488140,132603.756686436
905352180,161759.597891558
528178070,148478.039148693
531479020,148801.633437856
907201280,137159.042203181
902103090,231276.225097198
527180040,154264.180282826
902128075,152517.263443853
907290240,108970.231324155
528235190,194996.995201654
527455100,157585.804219352
533130020,207719.808358103
903476090,183327.355285051
533212010,127204.875834672
528292030,330151.479435714
535353240,129814.047515201
535475010,229780.590798747
908127120,128114.936024061
923226320,231367.989455159
909452050,210805.534688292
905427030,142871.398584281
923225510,123587.806791588
902302150,151557.213070529
