PID,Sale_Price
906380170,205833.006661403
902204080,90425.3607077582
535478110,116799.458472528
908152270,151407.167134791
903458060,121560.28768091
907285100,235224.473388975
535377090,123123.045504426
527354200,180909.914324896
911128020,101192.454932829
533242030,224278.071401668
907135080,168280.536223166
902104020,140919.441282909
907414070,188986.243031895
528228450,192025.669590966
905425125,211886.832466648
534225110,145294.131176801
903427090,146354.395281038
902109080,121181.323204245
531452020,128402.244919041
534451020,89236.9461063726
531375120,152839.287184648
531451280,203508.787481363
907192030,186280.798825988
526350040,117047.329695879
534202030,143955.108349919
528172150,286866.507291236
908275240,111161.172084006
908151040,149250.75989522
528458130,311279.508877261
532378200,135503.912774152
535303030,171655.181912042
533208040,194126.916806463
905201110,179593.489277154
527126030,245645.028226003
907412080,187685.164807087
528142010,291549.781997935
916403020,196247.968175505
528120060,385012.304828519
904351280,116628.433136497
533244030,243052.518871999
924100070,168231.679469247
906392100,226504.852712709
905200350,153859.937709156
535125010,250027.885782143
907180120,208002.908677829
534251320,156072.656356311
527252050,304425.996289216
905451330,168650.801175267
527356020,288572.74975991
909131170,140774.36349295
528218030,200288.968825668
903454060,79477.7493067917
907252020,232135.295492048
923202060,131767.434693894
528435040,336531.86756425
905201080,163206.315502191
905300080,141517.22977007
905229040,156801.76979072
907254050,210876.631142832
903426160,156356.604647209
923228290,83989.6025510322
535402070,147585.210923848
909101080,96405.9913265186
535175030,152592.567084856
531475220,141698.242830268
903454010,137238.01078607
528228360,194857.76900299
534427010,148826.815492704
905476225,127771.007718725
907202050,159253.088144049
903227090,120829.376887076
907290230,156078.615403377
531375070,139520.449702362
534427140,150528.888828277
531452100,162415.837465204
528186100,319246.487441525
914476050,144878.551011917
535382130,162064.178164799
906226080,137511.888774417
902207120,84390.9784402011
531376050,185062.515349012
907295100,195484.740549692
903476090,106389.314694952
531375060,140395.010459822
535453150,149900.88303723
528106050,434016.683587891
535454060,79582.6192791464
528106070,323892.657407474
923229010,157366.054076875
908102050,108568.750992209
535425040,205201.717807081
533221030,176431.84097335
528427020,231065.532714778
535352080,114411.580314131
907203060,128129.765885383
903201080,169890.966242933
908188130,133490.788680741
907420080,201761.972427218
908186070,144675.616806199
531382090,179860.952496482
527353080,170538.533108014
